Radius	Barionic density	Energy	Pressure	Energy density	Rest mass
2.12693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.12793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.12893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.12993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.13993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.14993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.15993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.16993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.17993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.18993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.19993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.20993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.21993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.22993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.23993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.24993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.25993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.26993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.27993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.28993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.29993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.30993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.31993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.32993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.33993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.34993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.35993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.36993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37493793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37593793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37693793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37793793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37893793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.37993793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.38093793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.38193793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.38293793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
2.38393793E+01	2.94038223E+08	1.95644718E+54	5.77010041E+21	2.64268382E+29	1.19913393E+00
