Radius	Barionic density	Energy	Pressure	Energy density	Rest mass	Radius metric	Time metric
2.38893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.29877601E-01	1.07541030E+00
2.38993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.29908047E-01	1.07537509E+00
2.39093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.29938467E-01	1.07533991E+00
2.39193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.29968861E-01	1.07530476E+00
2.39293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.29999228E-01	1.07526965E+00
2.39393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30029569E-01	1.07523457E+00
2.39493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30059883E-01	1.07519953E+00
2.39593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30090171E-01	1.07516451E+00
2.39693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30120433E-01	1.07512953E+00
2.39793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30150669E-01	1.07509458E+00
2.39893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30180879E-01	1.07505967E+00
2.39993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30211062E-01	1.07502478E+00
2.40093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30241219E-01	1.07498993E+00
2.40193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30271350E-01	1.07495512E+00
2.40293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30301455E-01	1.07492033E+00
2.40393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30331535E-01	1.07488558E+00
2.40493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30361588E-01	1.07485085E+00
2.40593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30391615E-01	1.07481616E+00
2.40693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30421616E-01	1.07478151E+00
2.40793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30451591E-01	1.07474688E+00
2.40893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30481541E-01	1.07471229E+00
2.40993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30511465E-01	1.07467773E+00
2.41093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30541362E-01	1.07464320E+00
2.41193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30571235E-01	1.07460870E+00
2.41293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30601081E-01	1.07457424E+00
2.41393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30630902E-01	1.07453980E+00
2.41493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30660697E-01	1.07450540E+00
2.41593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30690466E-01	1.07447103E+00
2.41693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30720210E-01	1.07443670E+00
2.41793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30749928E-01	1.07440239E+00
2.41893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30779621E-01	1.07436811E+00
2.41993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30809289E-01	1.07433387E+00
2.42093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30838930E-01	1.07429966E+00
2.42193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30868547E-01	1.07426548E+00
2.42293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30898138E-01	1.07423133E+00
2.42393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30927704E-01	1.07419722E+00
2.42493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30957244E-01	1.07416313E+00
2.42593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.30986759E-01	1.07412908E+00
2.42693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31016249E-01	1.07409505E+00
2.42793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31045714E-01	1.07406106E+00
2.42893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31075153E-01	1.07402710E+00
2.42993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31104567E-01	1.07399317E+00
2.43093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31133956E-01	1.07395927E+00
2.43193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31163320E-01	1.07392541E+00
2.43293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31192659E-01	1.07389157E+00
2.43393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31221973E-01	1.07385776E+00
2.43493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31251262E-01	1.07382399E+00
2.43593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31280526E-01	1.07379025E+00
2.43693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31309765E-01	1.07375654E+00
2.43793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31338979E-01	1.07372285E+00
2.43893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31368169E-01	1.07368920E+00
2.43993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31397333E-01	1.07365558E+00
2.44093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31426473E-01	1.07362199E+00
2.44193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31455587E-01	1.07358844E+00
2.44293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31484678E-01	1.07355491E+00
2.44393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31513743E-01	1.07352141E+00
2.44493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31542784E-01	1.07348794E+00
2.44593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31571800E-01	1.07345451E+00
2.44693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31600791E-01	1.07342110E+00
2.44793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31629758E-01	1.07338773E+00
2.44893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31658700E-01	1.07335438E+00
2.44993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31687618E-01	1.07332107E+00
2.45093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31716511E-01	1.07328778E+00
2.45193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31745380E-01	1.07325453E+00
2.45293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31774224E-01	1.07322130E+00
2.45393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31803044E-01	1.07318811E+00
2.45493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31831840E-01	1.07315494E+00
2.45593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31860611E-01	1.07312181E+00
2.45693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31889358E-01	1.07308871E+00
2.45793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31918081E-01	1.07305563E+00
2.45893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31946779E-01	1.07302259E+00
2.45993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.31975454E-01	1.07298958E+00
2.46093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32004104E-01	1.07295659E+00
2.46193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32032729E-01	1.07292364E+00
2.46293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32061331E-01	1.07289071E+00
2.46393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32089909E-01	1.07285782E+00
2.46493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32118462E-01	1.07282495E+00
2.46593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32146992E-01	1.07279212E+00
2.46693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32175498E-01	1.07275931E+00
2.46793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32203979E-01	1.07272654E+00
2.46893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32232437E-01	1.07269379E+00
2.46993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32260871E-01	1.07266107E+00
2.47093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32289280E-01	1.07262839E+00
2.47193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32317666E-01	1.07259573E+00
2.47293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32346029E-01	1.07256310E+00
2.47393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32374367E-01	1.07253050E+00
2.47493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32402682E-01	1.07249793E+00
2.47593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32430973E-01	1.07246539E+00
2.47693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32459240E-01	1.07243288E+00
2.47793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32487483E-01	1.07240040E+00
2.47893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32515703E-01	1.07236794E+00
2.47993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32543900E-01	1.07233552E+00
2.48093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32572072E-01	1.07230312E+00
2.48193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32600221E-01	1.07227076E+00
2.48293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32628347E-01	1.07223842E+00
2.48393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32656449E-01	1.07220611E+00
2.48493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32684528E-01	1.07217383E+00
2.48593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32712583E-01	1.07214158E+00
2.48693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32740615E-01	1.07210936E+00
2.48793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32768623E-01	1.07207717E+00
2.48893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32796608E-01	1.07204501E+00
2.48993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32824570E-01	1.07201287E+00
2.49093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32852509E-01	1.07198077E+00
2.49193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32880424E-01	1.07194869E+00
2.49293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32908316E-01	1.07191664E+00
2.49393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32936185E-01	1.07188462E+00
2.49493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32964030E-01	1.07185263E+00
2.49593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.32991853E-01	1.07182066E+00
2.49693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33019652E-01	1.07178873E+00
2.49793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33047429E-01	1.07175682E+00
2.49893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33075182E-01	1.07172494E+00
2.49993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33102912E-01	1.07169309E+00
2.50093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33130619E-01	1.07166127E+00
2.50193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33158304E-01	1.07162948E+00
2.50293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33185965E-01	1.07159771E+00
2.50393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33213603E-01	1.07156598E+00
2.50493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33241219E-01	1.07153427E+00
2.50593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33268811E-01	1.07150259E+00
2.50693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33296381E-01	1.07147094E+00
2.50793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33323928E-01	1.07143931E+00
2.50893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33351453E-01	1.07140771E+00
2.50993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33378954E-01	1.07137615E+00
2.51093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33406433E-01	1.07134461E+00
2.51193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33433889E-01	1.07131309E+00
2.51293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33461322E-01	1.07128161E+00
2.51393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33488733E-01	1.07125015E+00
2.51493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33516121E-01	1.07121872E+00
2.51593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33543487E-01	1.07118732E+00
2.51693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33570830E-01	1.07115595E+00
2.51793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33598151E-01	1.07112460E+00
2.51893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33625449E-01	1.07109328E+00
2.51993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33652724E-01	1.07106199E+00
2.52093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33679978E-01	1.07103073E+00
2.52193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33707208E-01	1.07099949E+00
2.52293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33734417E-01	1.07096828E+00
2.52393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33761603E-01	1.07093710E+00
2.52493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33788767E-01	1.07090595E+00
2.52593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33815908E-01	1.07087482E+00
2.52693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33843027E-01	1.07084373E+00
2.52793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33870124E-01	1.07081265E+00
2.52893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33897199E-01	1.07078161E+00
2.52993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33924251E-01	1.07075059E+00
2.53093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33951282E-01	1.07071960E+00
2.53193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.33978290E-01	1.07068864E+00
2.53293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34005276E-01	1.07065771E+00
2.53393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34032240E-01	1.07062680E+00
2.53493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34059182E-01	1.07059592E+00
2.53593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34086102E-01	1.07056506E+00
2.53693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34113000E-01	1.07053424E+00
2.53793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34139876E-01	1.07050344E+00
2.53893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34166730E-01	1.07047266E+00
2.53993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34193562E-01	1.07044192E+00
2.54093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34220372E-01	1.07041120E+00
2.54193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34247161E-01	1.07038050E+00
2.54293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34273927E-01	1.07034984E+00
2.54393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34300672E-01	1.07031920E+00
2.54493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34327395E-01	1.07028859E+00
2.54593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34354096E-01	1.07025800E+00
2.54693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34380776E-01	1.07022744E+00
2.54793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34407434E-01	1.07019691E+00
2.54893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34434070E-01	1.07016640E+00
2.54993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34460684E-01	1.07013592E+00
2.55093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34487277E-01	1.07010547E+00
2.55193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34513848E-01	1.07007504E+00
2.55293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34540398E-01	1.07004464E+00
2.55393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34566926E-01	1.07001427E+00
2.55493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34593432E-01	1.06998392E+00
2.55593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34619918E-01	1.06995360E+00
2.55693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34646381E-01	1.06992331E+00
2.55793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34672823E-01	1.06989304E+00
2.55893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34699244E-01	1.06986280E+00
2.55993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34725643E-01	1.06983258E+00
2.56093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34752022E-01	1.06980239E+00
2.56193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34778378E-01	1.06977223E+00
2.56293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34804714E-01	1.06974209E+00
2.56393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34831028E-01	1.06971198E+00
2.56493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34857321E-01	1.06968189E+00
2.56593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34883592E-01	1.06965183E+00
2.56693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34909843E-01	1.06962180E+00
2.56793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34936072E-01	1.06959179E+00
2.56893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34962280E-01	1.06956181E+00
2.56993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.34988467E-01	1.06953185E+00
2.57093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35014633E-01	1.06950192E+00
2.57193793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35040777E-01	1.06947202E+00
2.57293793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35066901E-01	1.06944214E+00
2.57393793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35093004E-01	1.06941229E+00
2.57493793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35119085E-01	1.06938246E+00
2.57593793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35145146E-01	1.06935266E+00
2.57693793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35171186E-01	1.06932288E+00
2.57793793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35197205E-01	1.06929313E+00
2.57893793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35223203E-01	1.06926341E+00
2.57993793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35249180E-01	1.06923371E+00
2.58093793E+00	2.18342448E-08	1.61644565E-01	4.76734245E-16	2.18342452E-08	1.77054035E-01	9.35275136E-01	1.06920403E+00
