2022-01-02 19:47:45
Density	Radius	Energy	Rest mass
7.72002280E+01	5.42238965E-01	1.08575622E-01	1.02777452E-01
7.73002270E+01	5.42236963E-01	1.08573946E-01	1.02775287E-01
7.74002260E+01	5.42235498E-01	1.08572275E-01	1.02773129E-01
7.75002250E+01	5.42228271E-01	1.08570607E-01	1.02770976E-01
7.76002240E+01	5.42225488E-01	1.08568945E-01	1.02768828E-01
7.77002230E+01	5.42223145E-01	1.08567286E-01	1.02766686E-01
7.78002220E+01	5.42221045E-01	1.08565633E-01	1.02764550E-01
7.79002210E+01	5.42217871E-01	1.08563983E-01	1.02762420E-01
7.80002200E+01	5.42213574E-01	1.08562338E-01	1.02760296E-01
7.81002190E+01	5.42211035E-01	1.08560697E-01	1.02758177E-01
7.82002180E+01	5.42208838E-01	1.08559061E-01	1.02756063E-01
7.83002170E+01	5.42205420E-01	1.08557429E-01	1.02753956E-01
7.84002160E+01	5.42202832E-01	1.08555801E-01	1.02751853E-01
7.85002150E+01	5.42200244E-01	1.08554178E-01	1.02749757E-01
7.86002140E+01	5.42198242E-01	1.08552559E-01	1.02747666E-01
7.87002130E+01	5.42196338E-01	1.08550944E-01	1.02745581E-01
7.88002120E+01	5.42193604E-01	1.08549334E-01	1.02743501E-01
7.89002110E+01	5.42192285E-01	1.08547728E-01	1.02741427E-01
7.90002100E+01	5.42188330E-01	1.08546126E-01	1.02739358E-01
7.91002090E+01	5.42186719E-01	1.08544528E-01	1.02737295E-01
7.92002080E+01	5.42185596E-01	1.08542935E-01	1.02735238E-01
7.93002070E+01	5.42184473E-01	1.08541346E-01	1.02733186E-01
7.94002060E+01	5.42177686E-01	1.08539761E-01	1.02731139E-01
7.95002050E+01	5.42175732E-01	1.08538181E-01	1.02729098E-01
7.96002040E+01	5.42174170E-01	1.08536605E-01	1.02727063E-01
7.97002030E+01	5.42172998E-01	1.08535033E-01	1.02725033E-01
7.98002020E+01	5.42171436E-01	1.08533465E-01	1.02723008E-01
7.99002010E+01	5.42171094E-01	1.08531901E-01	1.02720989E-01
8.00002000E+01	5.42169043E-01	1.08530342E-01	1.02718975E-01
8.01001990E+01	5.42169775E-01	1.08528787E-01	1.02716967E-01
8.02001980E+01	5.42155957E-01	1.08527236E-01	1.02714964E-01
8.03001970E+01	5.42154248E-01	1.08525689E-01	1.02712966E-01
8.04001960E+01	5.42152100E-01	1.08524146E-01	1.02710974E-01
8.05001950E+01	5.42150098E-01	1.08522608E-01	1.02708987E-01
8.06001940E+01	5.42148584E-01	1.08521074E-01	1.02707006E-01
8.07001930E+01	5.42147021E-01	1.08519543E-01	1.02705030E-01
8.08001920E+01	5.42146094E-01	1.08518017E-01	1.02703059E-01
8.09001910E+01	5.42143945E-01	1.08516495E-01	1.02701094E-01
8.10001900E+01	5.42143018E-01	1.08514977E-01	1.02699133E-01
8.11001890E+01	5.42142285E-01	1.08513464E-01	1.02697179E-01
8.12001880E+01	5.42142725E-01	1.08511954E-01	1.02695229E-01
8.13001870E+01	5.42138770E-01	1.08510448E-01	1.02693285E-01
8.14001860E+01	5.42138184E-01	1.08508947E-01	1.02691346E-01
8.15001850E+01	5.42138281E-01	1.08507449E-01	1.02689412E-01
8.16001840E+01	5.42117236E-01	1.08505956E-01	1.02687484E-01
8.17001830E+01	5.42113086E-01	1.08504466E-01	1.02685560E-01
8.18001820E+01	5.42111475E-01	1.08502981E-01	1.02683642E-01
8.19001810E+01	5.42109180E-01	1.08501500E-01	1.02681729E-01
8.20001800E+01	5.42106543E-01	1.08500022E-01	1.02679822E-01
8.21001790E+01	5.42104639E-01	1.08498549E-01	1.02677919E-01
8.22001780E+01	5.42102588E-01	1.08497080E-01	1.02676022E-01
8.23001770E+01	5.42100586E-01	1.08495614E-01	1.02674130E-01
8.24001760E+01	5.42099023E-01	1.08494153E-01	1.02672242E-01
8.25001750E+01	5.42097119E-01	1.08492696E-01	1.02670361E-01
8.26001740E+01	5.42096094E-01	1.08491242E-01	1.02668484E-01
8.27001730E+01	5.42093652E-01	1.08489793E-01	1.02666612E-01
8.28001720E+01	5.42092725E-01	1.08488347E-01	1.02664745E-01
8.29001710E+01	5.42089160E-01	1.08486905E-01	1.02662884E-01
8.30001700E+01	5.42087744E-01	1.08485468E-01	1.02661027E-01
8.31001690E+01	5.42086621E-01	1.08484034E-01	1.02659176E-01
8.32001680E+01	5.42085645E-01	1.08482604E-01	1.02657330E-01
8.33001670E+01	5.42084570E-01	1.08481178E-01	1.02655488E-01
8.34001660E+01	5.42079248E-01	1.08479756E-01	1.02653652E-01
8.35001650E+01	5.42077246E-01	1.08478338E-01	1.02651821E-01
8.36001640E+01	5.42075635E-01	1.08476923E-01	1.02649995E-01
8.37001630E+01	5.42074463E-01	1.08475513E-01	1.02648173E-01
8.38001620E+01	5.42073242E-01	1.08474106E-01	1.02646357E-01
8.39001610E+01	5.42071924E-01	1.08472703E-01	1.02644546E-01
8.40001600E+01	5.42071338E-01	1.08471304E-01	1.02642739E-01
8.41001590E+01	5.42069727E-01	1.08469909E-01	1.02640938E-01
8.42001580E+01	5.42069092E-01	1.08468518E-01	1.02639141E-01
8.43001570E+01	5.42069189E-01	1.08467130E-01	1.02637350E-01
8.44001560E+01	5.42056738E-01	1.08465747E-01	1.02635563E-01
8.45001550E+01	5.42055273E-01	1.08464367E-01	1.02633781E-01
8.46001540E+01	5.42053320E-01	1.08462991E-01	1.02632004E-01
8.47001530E+01	5.42051611E-01	1.08461618E-01	1.02630232E-01
8.48001520E+01	5.42050098E-01	1.08460250E-01	1.02628465E-01
8.49001510E+01	5.42048975E-01	1.08458885E-01	1.02626703E-01
8.50001500E+01	5.42047217E-01	1.08457524E-01	1.02624945E-01
8.51001490E+01	5.42046338E-01	1.08456166E-01	1.02623192E-01
8.52001480E+01	5.42044092E-01	1.08454812E-01	1.02621445E-01
8.53001470E+01	5.42043213E-01	1.08453462E-01	1.02619702E-01
8.54001460E+01	5.42042285E-01	1.08452116E-01	1.02617963E-01
8.55001450E+01	5.42038916E-01	1.08450774E-01	1.02616230E-01
8.56001440E+01	5.42037695E-01	1.08449435E-01	1.02614501E-01
8.57001430E+01	5.42036670E-01	1.08448100E-01	1.02612777E-01
8.58001420E+01	5.42035742E-01	1.08446768E-01	1.02611058E-01
8.59001410E+01	5.42034717E-01	1.08445440E-01	1.02609343E-01
8.60001400E+01	5.42034473E-01	1.08444116E-01	1.02607634E-01
8.61001390E+01	5.42027930E-01	1.08442795E-01	1.02605929E-01
8.62001380E+01	5.42026465E-01	1.08441478E-01	1.02604228E-01
8.63001370E+01	5.42025098E-01	1.08440165E-01	1.02602533E-01
8.64001360E+01	5.42024023E-01	1.08438855E-01	1.02600842E-01
8.65001350E+01	5.42022998E-01	1.08437549E-01	1.02599155E-01
8.66001340E+01	5.42021533E-01	1.08436247E-01	1.02597474E-01
8.67001330E+01	5.42019580E-01	1.08434948E-01	1.02595797E-01
8.68001320E+01	5.42018555E-01	1.08433653E-01	1.02594124E-01
8.69001310E+01	5.42017773E-01	1.08432361E-01	1.02592457E-01
8.70001300E+01	5.42017187E-01	1.08431073E-01	1.02590793E-01
8.71001290E+01	5.42013477E-01	1.08429788E-01	1.02589135E-01
8.72001280E+01	5.42012207E-01	1.08428507E-01	1.02587481E-01
8.73001270E+01	5.42010986E-01	1.08427230E-01	1.02585831E-01
8.74001260E+01	5.42009668E-01	1.08425956E-01	1.02584187E-01
8.75001250E+01	5.42008838E-01	1.08424685E-01	1.02582546E-01
8.76001240E+01	5.42006836E-01	1.08423418E-01	1.02580911E-01
8.77001230E+01	5.42005762E-01	1.08422155E-01	1.02579279E-01
8.78001220E+01	5.42004590E-01	1.08420895E-01	1.02577653E-01
8.79001210E+01	5.42003174E-01	1.08419639E-01	1.02576031E-01
8.80001200E+01	5.42002197E-01	1.08418386E-01	1.02574413E-01
8.81001190E+01	5.42001025E-01	1.08417136E-01	1.02572800E-01
8.82001180E+01	5.41999951E-01	1.08415890E-01	1.02571191E-01
8.83001170E+01	5.41999072E-01	1.08414648E-01	1.02569587E-01
8.84001160E+01	5.41998242E-01	1.08413408E-01	1.02567987E-01
8.85001150E+01	5.41997070E-01	1.08412173E-01	1.02566392E-01
8.86001140E+01	5.41996387E-01	1.08410940E-01	1.02564801E-01
8.87001130E+01	5.41996045E-01	1.08409712E-01	1.02563214E-01
8.88001120E+01	5.41993994E-01	1.08408486E-01	1.02561632E-01
8.89001110E+01	5.41993311E-01	1.08407264E-01	1.02560055E-01
8.90001100E+01	5.41992822E-01	1.08406046E-01	1.02558481E-01
8.91001090E+01	5.41992236E-01	1.08404830E-01	1.02556913E-01
8.92001080E+01	5.41992725E-01	1.08403619E-01	1.02555348E-01
8.93001070E+01	5.41988623E-01	1.08402410E-01	1.02553788E-01
8.94001060E+01	5.41987793E-01	1.08401205E-01	1.02552232E-01
8.95001050E+01	5.41987207E-01	1.08400003E-01	1.02550681E-01
8.96001040E+01	5.41986621E-01	1.08398805E-01	1.02549133E-01
8.97001030E+01	5.41985986E-01	1.08397610E-01	1.02547591E-01
8.98001020E+01	5.41985645E-01	1.08396418E-01	1.02546052E-01
8.99001010E+01	5.41985498E-01	1.08395230E-01	1.02544518E-01
9.00001000E+01	5.41984570E-01	1.08394044E-01	1.02542988E-01
9.01000990E+01	5.41984473E-01	1.08392863E-01	1.02541462E-01
9.02000980E+01	5.41979248E-01	1.08391684E-01	1.02539941E-01
9.03000970E+01	5.41978027E-01	1.08390509E-01	1.02538424E-01
9.04000960E+01	5.41977295E-01	1.08389337E-01	1.02536911E-01
9.05000950E+01	5.41976514E-01	1.08388168E-01	1.02535402E-01
9.06000940E+01	5.41975830E-01	1.08387003E-01	1.02533897E-01
9.07000930E+01	5.41975195E-01	1.08385841E-01	1.02532397E-01
9.08000920E+01	5.41974707E-01	1.08384682E-01	1.02530901E-01
9.09000910E+01	5.41974121E-01	1.08383526E-01	1.02529409E-01
9.10000900E+01	5.41973535E-01	1.08382374E-01	1.02527922E-01
9.11000890E+01	5.41973193E-01	1.08381225E-01	1.02526438E-01
9.12000880E+01	5.41972998E-01	1.08380079E-01	1.02524959E-01
9.13000870E+01	5.41971973E-01	1.08378936E-01	1.02523483E-01
9.14000860E+01	5.41971680E-01	1.08377796E-01	1.02522012E-01
9.15000850E+01	5.41971387E-01	1.08376660E-01	1.02520545E-01
9.16000840E+01	5.41971143E-01	1.08375527E-01	1.02519082E-01
9.17000830E+01	5.41971045E-01	1.08374397E-01	1.02517624E-01
9.18000820E+01	5.41969580E-01	1.08373270E-01	1.02516169E-01
9.19000810E+01	5.41969336E-01	1.08372146E-01	1.02514718E-01
9.20000800E+01	5.41969189E-01	1.08371026E-01	1.02513272E-01
9.21000790E+01	5.41969043E-01	1.08369909E-01	1.02511829E-01
9.22000780E+01	5.41968994E-01	1.08368794E-01	1.02510391E-01
9.23000770E+01	5.41969189E-01	1.08367683E-01	1.02508957E-01
9.24000760E+01	5.41971094E-01	1.08366575E-01	1.02507526E-01
9.25000750E+01	5.41958838E-01	1.08365470E-01	1.02506100E-01
9.26000740E+01	5.41956543E-01	1.08364369E-01	1.02504678E-01
9.27000730E+01	5.41956055E-01	1.08363270E-01	1.02503260E-01
9.28000720E+01	5.41955469E-01	1.08362174E-01	1.02501845E-01
9.29000710E+01	5.41954883E-01	1.08361082E-01	1.02500435E-01
9.30000700E+01	5.41954443E-01	1.08359992E-01	1.02499029E-01
9.31000690E+01	5.41954346E-01	1.08358906E-01	1.02497626E-01
9.32000680E+01	5.41953027E-01	1.08357823E-01	1.02496228E-01
9.33000670E+01	5.41952588E-01	1.08356742E-01	1.02494834E-01
9.34000660E+01	5.41952148E-01	1.08355665E-01	1.02493443E-01
9.35000650E+01	5.41951465E-01	1.08354591E-01	1.02492056E-01
9.36000640E+01	5.41951074E-01	1.08353520E-01	1.02490674E-01
9.37000630E+01	5.41950537E-01	1.08352452E-01	1.02489295E-01
9.38000620E+01	5.41950098E-01	1.08351387E-01	1.02487920E-01
9.39000610E+01	5.41949756E-01	1.08350325E-01	1.02486549E-01
9.40000600E+01	5.41949463E-01	1.08349266E-01	1.02485182E-01
9.41000590E+01	5.41949072E-01	1.08348209E-01	1.02483819E-01
9.42000580E+01	5.41948535E-01	1.08347156E-01	1.02482459E-01
9.43000570E+01	5.41948291E-01	1.08346106E-01	1.02481104E-01
9.44000560E+01	5.41948145E-01	1.08345059E-01	1.02479752E-01
9.45000550E+01	5.41947998E-01	1.08344015E-01	1.02478404E-01
9.46000540E+01	5.41947070E-01	1.08342974E-01	1.02477060E-01
9.47000530E+01	5.41946777E-01	1.08341935E-01	1.02475720E-01
9.48000520E+01	5.41946582E-01	1.08340900E-01	1.02474383E-01
9.49000510E+01	5.41946387E-01	1.08339867E-01	1.02473051E-01
9.50000500E+01	5.41946289E-01	1.08338838E-01	1.02471722E-01
9.51000490E+01	5.41946045E-01	1.08337811E-01	1.02470396E-01
9.52000480E+01	5.41946094E-01	1.08336788E-01	1.02469075E-01
9.53000470E+01	5.41944482E-01	1.08335767E-01	1.02467757E-01
9.54000460E+01	5.41944238E-01	1.08334749E-01	1.02466444E-01
9.55000450E+01	5.41943994E-01	1.08333734E-01	1.02465133E-01
9.56000440E+01	5.41943799E-01	1.08332722E-01	1.02463827E-01
9.57000430E+01	5.41943604E-01	1.08331712E-01	1.02462524E-01
9.58000420E+01	5.41943457E-01	1.08330706E-01	1.02461225E-01
9.59000410E+01	5.41943311E-01	1.08329702E-01	1.02459930E-01
9.60000400E+01	5.41943213E-01	1.08328702E-01	1.02458638E-01
9.61000390E+01	5.41942969E-01	1.08327704E-01	1.02457350E-01
9.62000380E+01	5.41942871E-01	1.08326709E-01	1.02456066E-01
9.63000370E+01	5.41942773E-01	1.08325717E-01	1.02454785E-01
9.64000360E+01	5.41942773E-01	1.08324727E-01	1.02453508E-01
9.65000350E+01	5.41942725E-01	1.08323741E-01	1.02452235E-01
9.66000340E+01	5.41942383E-01	1.08322757E-01	1.02450965E-01
9.67000330E+01	5.41942285E-01	1.08321776E-01	1.02449699E-01
9.68000320E+01	5.41942236E-01	1.08320798E-01	1.02448436E-01
9.69000310E+01	5.41942187E-01	1.08319823E-01	1.02447177E-01
9.70000300E+01	5.41942187E-01	1.08318850E-01	1.02445922E-01
9.71000290E+01	5.41942187E-01	1.08317880E-01	1.02444670E-01
9.72000280E+01	5.41942236E-01	1.08316913E-01	1.02443422E-01
9.73000270E+01	5.41942334E-01	1.08315949E-01	1.02442177E-01
9.74000260E+01	5.41939600E-01	1.08314987E-01	1.02440936E-01
9.75000250E+01	5.41939209E-01	1.08314028E-01	1.02439699E-01
9.76000240E+01	5.41939062E-01	1.08313072E-01	1.02438465E-01
9.77000230E+01	5.41939014E-01	1.08312119E-01	1.02437234E-01
9.78000220E+01	5.41938916E-01	1.08311168E-01	1.02436007E-01
9.79000210E+01	5.41938867E-01	1.08310220E-01	1.02434784E-01
9.80000200E+01	5.41938770E-01	1.08309275E-01	1.02433564E-01
9.81000190E+01	5.41938770E-01	1.08308333E-01	1.02432347E-01
9.82000180E+01	5.41938623E-01	1.08307393E-01	1.02431134E-01
9.83000170E+01	5.41938574E-01	1.08306456E-01	1.02429925E-01
9.84000160E+01	5.41938574E-01	1.08305521E-01	1.02428719E-01
9.85000150E+01	5.41938525E-01	1.08304590E-01	1.02427516E-01
9.86000140E+01	5.41938525E-01	1.08303661E-01	1.02426317E-01
9.87000130E+01	5.41938525E-01	1.08302734E-01	1.02425121E-01
9.88000120E+01	5.41938281E-01	1.08301810E-01	1.02423929E-01
9.89000110E+01	5.41938281E-01	1.08300889E-01	1.02422740E-01
9.90000100E+01	5.41938232E-01	1.08299971E-01	1.02421555E-01
9.91000090E+01	5.41938232E-01	1.08299055E-01	1.02420372E-01
9.92000080E+01	5.41938184E-01	1.08298142E-01	1.02419194E-01
9.93000070E+01	5.41938184E-01	1.08297231E-01	1.02418018E-01
9.94000060E+01	5.41938184E-01	1.08296323E-01	1.02416847E-01
9.95000050E+01	5.41938184E-01	1.08295418E-01	1.02415678E-01
9.96000040E+01	5.41938184E-01	1.08294515E-01	1.02414513E-01
9.97000030E+01	5.41938135E-01	1.08293615E-01	1.02413351E-01
9.98000020E+01	5.41938135E-01	1.08292717E-01	1.02412193E-01
9.99000010E+01	5.41938135E-01	1.08291822E-01	1.02411037E-01
