2022-01-02 19:47:45
Density	Radius	Energy	Rest mass
5.17134850E+17	5.46955957E+00	1.32616697E+54	7.04781371E-01
5.18481521E+17	5.46938525E+00	1.32613396E+54	7.04757510E-01
5.19828191E+17	5.46896387E+00	1.32610079E+54	7.04733536E-01
5.21174861E+17	5.46871729E+00	1.32606747E+54	7.04709450E-01
5.22521531E+17	5.46842725E+00	1.32603399E+54	7.04685256E-01
5.23868202E+17	5.46811963E+00	1.32600038E+54	7.04660956E-01
5.25214872E+17	5.46788184E+00	1.32596662E+54	7.04636553E-01
5.26561542E+17	5.46769043E+00	1.32593271E+54	7.04612049E-01
5.27908213E+17	5.46742725E+00	1.32589868E+54	7.04587445E-01
5.29254883E+17	5.46701416E+00	1.32586451E+54	7.04562746E-01
5.30601553E+17	5.46676562E+00	1.32583021E+54	7.04537952E-01
5.31948223E+17	5.46648145E+00	1.32579578E+54	7.04513067E-01
5.33294894E+17	5.46621680E+00	1.32576123E+54	7.04488092E-01
5.34641564E+17	5.46597217E+00	1.32572656E+54	7.04463030E-01
5.35988234E+17	5.46574512E+00	1.32569178E+54	7.04437882E-01
5.37334904E+17	5.46549023E+00	1.32565687E+54	7.04412652E-01
5.38681575E+17	5.46513770E+00	1.32562186E+54	7.04387341E-01
5.40028245E+17	5.46492236E+00	1.32558674E+54	7.04361951E-01
5.41374915E+17	5.46469385E+00	1.32555151E+54	7.04336484E-01
5.42721585E+17	5.46437939E+00	1.32551618E+54	7.04310943E-01
5.44068256E+17	5.46411963E+00	1.32548075E+54	7.04285329E-01
5.45414926E+17	5.46392236E+00	1.32544522E+54	7.04259645E-01
5.46761596E+17	5.46371094E+00	1.32540959E+54	7.04233892E-01
5.48108267E+17	5.46344482E+00	1.32537388E+54	7.04208072E-01
5.49454937E+17	5.46309082E+00	1.32533807E+54	7.04182187E-01
5.50801607E+17	5.46287012E+00	1.32530218E+54	7.04156238E-01
5.52148277E+17	5.46269434E+00	1.32526620E+54	7.04130229E-01
5.53494948E+17	5.46236475E+00	1.32523014E+54	7.04104160E-01
5.54841618E+17	5.46210693E+00	1.32519400E+54	7.04078034E-01
5.56188288E+17	5.46189111E+00	1.32515779E+54	7.04051851E-01
5.57534958E+17	5.46171143E+00	1.32512150E+54	7.04025615E-01
5.58881629E+17	5.46146143E+00	1.32508513E+54	7.03999326E-01
5.60228299E+17	5.46110986E+00	1.32504870E+54	7.03972986E-01
5.61574969E+17	5.46089160E+00	1.32501220E+54	7.03946597E-01
5.62921640E+17	5.46069775E+00	1.32497563E+54	7.03920160E-01
5.64268310E+17	5.46042187E+00	1.32493900E+54	7.03893678E-01
5.65614980E+17	5.46017773E+00	1.32490231E+54	7.03867151E-01
5.66961650E+17	5.45996289E+00	1.32486556E+54	7.03840581E-01
5.68308321E+17	5.45975000E+00	1.32482875E+54	7.03813970E-01
5.69654991E+17	5.45951367E+00	1.32479189E+54	7.03787319E-01
5.71001661E+17	5.45938232E+00	1.32475498E+54	7.03760630E-01
5.72348331E+17	5.45899121E+00	1.32471801E+54	7.03733905E-01
5.73695002E+17	5.45877393E+00	1.32468100E+54	7.03707144E-01
5.75041672E+17	5.45852100E+00	1.32464394E+54	7.03680348E-01
5.76388342E+17	5.45834570E+00	1.32460683E+54	7.03653521E-01
5.77735012E+17	5.45808643E+00	1.32456969E+54	7.03626662E-01
5.79081683E+17	5.45788770E+00	1.32453250E+54	7.03599773E-01
5.80428353E+17	5.45771533E+00	1.32449527E+54	7.03572856E-01
5.81775023E+17	5.45747998E+00	1.32445800E+54	7.03545912E-01
5.83121694E+17	5.45742236E+00	1.32442070E+54	7.03518942E-01
5.84468364E+17	5.45696436E+00	1.32438336E+54	7.03491948E-01
5.85815034E+17	5.45675342E+00	1.32434600E+54	7.03464930E-01
5.87161704E+17	5.45650488E+00	1.32430860E+54	7.03437890E-01
5.88508375E+17	5.45628564E+00	1.32427117E+54	7.03410829E-01
5.89855045E+17	5.45608887E+00	1.32423372E+54	7.03383749E-01
5.91201715E+17	5.45592187E+00	1.32419624E+54	7.03356650E-01
5.92548385E+17	5.45572998E+00	1.32415874E+54	7.03329534E-01
5.93895056E+17	5.45549805E+00	1.32412121E+54	7.03302402E-01
5.95241726E+17	5.45538232E+00	1.32408367E+54	7.03275255E-01
5.96588396E+17	5.45500293E+00	1.32404610E+54	7.03248094E-01
5.97935067E+17	5.45484570E+00	1.32400852E+54	7.03220921E-01
5.99281737E+17	5.45457275E+00	1.32397093E+54	7.03193736E-01
6.00628407E+17	5.45438232E+00	1.32393331E+54	7.03166540E-01
6.01975077E+17	5.45418018E+00	1.32389569E+54	7.03139334E-01
6.03321748E+17	5.45398633E+00	1.32385805E+54	7.03112121E-01
6.04668418E+17	5.45384473E+00	1.32382040E+54	7.03084899E-01
6.06015088E+17	5.45369043E+00	1.32378275E+54	7.03057672E-01
6.07361758E+17	5.45344482E+00	1.32374509E+54	7.03030438E-01
6.08708429E+17	5.45313184E+00	1.32370742E+54	7.03003201E-01
6.10055099E+17	5.45296094E+00	1.32366974E+54	7.02975959E-01
6.11401769E+17	5.45276318E+00	1.32363206E+54	7.02948716E-01
6.12748439E+17	5.45253369E+00	1.32359438E+54	7.02921470E-01
6.14095110E+17	5.45236523E+00	1.32355670E+54	7.02894224E-01
6.15441780E+17	5.45217187E+00	1.32351902E+54	7.02866978E-01
6.16788450E+17	5.45198145E+00	1.32348135E+54	7.02839733E-01
6.18135121E+17	5.45184473E+00	1.32344367E+54	7.02812490E-01
6.19481791E+17	5.45169043E+00	1.32340600E+54	7.02785250E-01
6.20828461E+17	5.45146387E+00	1.32336833E+54	7.02758013E-01
6.22175131E+17	5.45139014E+00	1.32333067E+54	7.02730781E-01
6.23521802E+17	5.45099023E+00	1.32329302E+54	7.02703554E-01
6.24868472E+17	5.45084570E+00	1.32325537E+54	7.02676334E-01
6.26215142E+17	5.45068994E+00	1.32321774E+54	7.02649120E-01
6.27561812E+17	5.45043164E+00	1.32318011E+54	7.02621914E-01
6.28908483E+17	5.45023340E+00	1.32314250E+54	7.02594717E-01
6.30255153E+17	5.45005469E+00	1.32310490E+54	7.02567528E-01
6.31601823E+17	5.44992187E+00	1.32306732E+54	7.02540350E-01
6.32948494E+17	5.44974268E+00	1.32302975E+54	7.02513183E-01
6.34295164E+17	5.44954395E+00	1.32299219E+54	7.02486027E-01
6.35641834E+17	5.44942920E+00	1.32295465E+54	7.02458883E-01
6.36988504E+17	5.44911670E+00	1.32291713E+54	7.02431752E-01
6.38335175E+17	5.44896289E+00	1.32287963E+54	7.02404635E-01
6.39681845E+17	5.44878027E+00	1.32284215E+54	7.02377532E-01
6.41028515E+17	5.44858545E+00	1.32280469E+54	7.02350444E-01
6.42375185E+17	5.44842773E+00	1.32276725E+54	7.02323371E-01
6.43721856E+17	5.44823437E+00	1.32272984E+54	7.02296315E-01
6.45068526E+17	5.44806348E+00	1.32269244E+54	7.02269276E-01
6.46415196E+17	5.44792871E+00	1.32265508E+54	7.02242254E-01
6.47761866E+17	5.44776221E+00	1.32261773E+54	7.02215250E-01
6.49108537E+17	5.44758545E+00	1.32258041E+54	7.02188266E-01
6.50455207E+17	5.44746094E+00	1.32254312E+54	7.02161300E-01
6.51801877E+17	5.44738525E+00	1.32250586E+54	7.02134355E-01
6.53148548E+17	5.44701416E+00	1.32246863E+54	7.02107430E-01
6.54495218E+17	5.44687256E+00	1.32243142E+54	7.02080526E-01
6.55841888E+17	5.44672119E+00	1.32239425E+54	7.02053643E-01
6.57188558E+17	5.44650488E+00	1.32235710E+54	7.02026783E-01
6.58535229E+17	5.44636475E+00	1.32231999E+54	7.01999946E-01
6.59881899E+17	5.44618604E+00	1.32228291E+54	7.01973132E-01
6.61228569E+17	5.44602637E+00	1.32224586E+54	7.01946342E-01
6.62575239E+17	5.44588916E+00	1.32220885E+54	7.01919577E-01
6.63921910E+17	5.44574805E+00	1.32217187E+54	7.01892836E-01
6.65268580E+17	5.44556494E+00	1.32213492E+54	7.01866120E-01
6.66615250E+17	5.44546094E+00	1.32209801E+54	7.01839431E-01
6.67961921E+17	5.44538184E+00	1.32206114E+54	7.01812767E-01
6.69308591E+17	5.44503125E+00	1.32202431E+54	7.01786131E-01
6.70655261E+17	5.44489160E+00	1.32198751E+54	7.01759522E-01
6.72001931E+17	5.44474707E+00	1.32195075E+54	7.01732940E-01
6.73348602E+17	5.44455273E+00	1.32191403E+54	7.01706387E-01
6.74695272E+17	5.44442725E+00	1.32187735E+54	7.01679862E-01
6.76041942E+17	5.44424756E+00	1.32184071E+54	7.01653367E-01
6.77388612E+17	5.44410498E+00	1.32180411E+54	7.01626901E-01
6.78735283E+17	5.44396875E+00	1.32176755E+54	7.01600465E-01
6.80081953E+17	5.44385645E+00	1.32173104E+54	7.01574059E-01
6.81428623E+17	5.44371875E+00	1.32169456E+54	7.01547685E-01
6.82775294E+17	5.44353223E+00	1.32165813E+54	7.01521341E-01
6.84121964E+17	5.44343652E+00	1.32162175E+54	7.01495029E-01
6.85468634E+17	5.44338965E+00	1.32158541E+54	7.01468749E-01
6.86815304E+17	5.44302344E+00	1.32154911E+54	7.01442501E-01
6.88161975E+17	5.44289600E+00	1.32151286E+54	7.01416286E-01
6.89508645E+17	5.44275439E+00	1.32147665E+54	7.01390104E-01
6.90855315E+17	5.44257031E+00	1.32144049E+54	7.01363955E-01
6.92201985E+17	5.44244238E+00	1.32140438E+54	7.01337840E-01
6.93548656E+17	5.44228418E+00	1.32136831E+54	7.01311760E-01
6.94895326E+17	5.44217187E+00	1.32133229E+54	7.01285714E-01
6.96241996E+17	5.44201660E+00	1.32129632E+54	7.01259702E-01
6.97588666E+17	5.44192187E+00	1.32126040E+54	7.01233726E-01
6.98935337E+17	5.44177100E+00	1.32122453E+54	7.01207785E-01
7.00282007E+17	5.44169238E+00	1.32118870E+54	7.01181881E-01
7.01628677E+17	5.44149902E+00	1.32115293E+54	7.01156012E-01
7.02975348E+17	5.44142725E+00	1.32111721E+54	7.01130180E-01
7.04322018E+17	5.44113770E+00	1.32108153E+54	7.01104384E-01
7.05668688E+17	5.44101025E+00	1.32104591E+54	7.01078625E-01
7.07015358E+17	5.44088916E+00	1.32101034E+54	7.01052904E-01
7.08362029E+17	5.44075781E+00	1.32097483E+54	7.01027220E-01
7.09708699E+17	5.44069092E+00	1.32093936E+54	7.01001575E-01
7.11055369E+17	5.44046777E+00	1.32090395E+54	7.00975967E-01
7.12402039E+17	5.44035645E+00	1.32086859E+54	7.00950398E-01
7.13748710E+17	5.44021094E+00	1.32083328E+54	7.00924867E-01
7.15095380E+17	5.44006738E+00	1.32079803E+54	7.00899376E-01
7.16442050E+17	5.43996387E+00	1.32076283E+54	7.00873923E-01
7.17788721E+17	5.43985840E+00	1.32072769E+54	7.00848511E-01
7.19135391E+17	5.43973535E+00	1.32069260E+54	7.00823137E-01
7.20482061E+17	5.43958594E+00	1.32065757E+54	7.00797804E-01
7.21828731E+17	5.43948193E+00	1.32062259E+54	7.00772511E-01
7.23175402E+17	5.43942187E+00	1.32058767E+54	7.00747258E-01
7.24522072E+17	5.43912842E+00	1.32055280E+54	7.00722046E-01
7.25868742E+17	5.43901074E+00	1.32051799E+54	7.00696875E-01
7.27215412E+17	5.43892187E+00	1.32048324E+54	7.00671744E-01
7.28562083E+17	5.43877588E+00	1.32044855E+54	7.00646656E-01
7.29908753E+17	5.43869434E+00	1.32041391E+54	7.00621608E-01
7.31255423E+17	5.43850098E+00	1.32037933E+54	7.00596602E-01
7.32602093E+17	5.43838770E+00	1.32034480E+54	7.00571638E-01
7.33948764E+17	5.43825439E+00	1.32031034E+54	7.00546716E-01
7.35295434E+17	5.43813574E+00	1.32027593E+54	7.00521837E-01
7.36642104E+17	5.43802588E+00	1.32024159E+54	7.00497000E-01
7.37988775E+17	5.43793262E+00	1.32020730E+54	7.00472205E-01
7.39335445E+17	5.43784619E+00	1.32017307E+54	7.00447453E-01
7.40682115E+17	5.43772998E+00	1.32013890E+54	7.00422745E-01
7.42028785E+17	5.43756836E+00	1.32010479E+54	7.00398079E-01
7.43375456E+17	5.43748340E+00	1.32007074E+54	7.00373457E-01
7.44722126E+17	5.43742285E+00	1.32003675E+54	7.00348878E-01
7.46068796E+17	5.43717285E+00	1.32000282E+54	7.00324343E-01
7.47415466E+17	5.43704541E+00	1.31996895E+54	7.00299852E-01
7.48762137E+17	5.43694385E+00	1.31993514E+54	7.00275404E-01
7.50108807E+17	5.43685645E+00	1.31990139E+54	7.00251001E-01
7.51455477E+17	5.43673486E+00	1.31986770E+54	7.00226642E-01
7.52802148E+17	5.43658594E+00	1.31983408E+54	7.00202327E-01
7.54148818E+17	5.43647168E+00	1.31980051E+54	7.00178057E-01
7.55495488E+17	5.43637012E+00	1.31976701E+54	7.00153832E-01
7.56842158E+17	5.43624463E+00	1.31973357E+54	7.00129651E-01
7.58188829E+17	5.43613184E+00	1.31970019E+54	7.00105515E-01
7.59535499E+17	5.43603076E+00	1.31966688E+54	7.00081424E-01
7.60882169E+17	5.43594238E+00	1.31963362E+54	7.00057379E-01
7.62228839E+17	5.43585937E+00	1.31960043E+54	7.00033379E-01
7.63575510E+17	5.43574854E+00	1.31956730E+54	7.00009424E-01
7.64922180E+17	5.43569238E+00	1.31953424E+54	6.99985514E-01
7.66268850E+17	5.43552295E+00	1.31950124E+54	6.99961650E-01
7.67615520E+17	5.43546045E+00	1.31946830E+54	6.99937832E-01
7.68962191E+17	5.43538965E+00	1.31943542E+54	6.99914060E-01
7.70308861E+17	5.43512939E+00	1.31940261E+54	6.99890334E-01
7.71655531E+17	5.43502979E+00	1.31936986E+54	6.99866653E-01
7.73002202E+17	5.43494141E+00	1.31933717E+54	6.99843019E-01
7.74348872E+17	5.43485889E+00	1.31930455E+54	6.99819431E-01
7.75695542E+17	5.43474658E+00	1.31927200E+54	6.99795890E-01
7.77042212E+17	5.43469043E+00	1.31923950E+54	6.99772394E-01
7.78388883E+17	5.43450342E+00	1.31920707E+54	6.99748945E-01
7.79735553E+17	5.43442725E+00	1.31917471E+54	6.99725543E-01
7.81082223E+17	5.43434473E+00	1.31914241E+54	6.99702188E-01
7.82428893E+17	5.43421338E+00	1.31911017E+54	6.99678879E-01
7.83775564E+17	5.43410791E+00	1.31907800E+54	6.99655616E-01
7.85122234E+17	5.43401416E+00	1.31904590E+54	6.99632401E-01
7.86468904E+17	5.43393652E+00	1.31901385E+54	6.99609233E-01
7.87815575E+17	5.43385986E+00	1.31898188E+54	6.99586111E-01
7.89162245E+17	5.43375635E+00	1.31894996E+54	6.99563037E-01
7.90508915E+17	5.43371045E+00	1.31891812E+54	6.99540009E-01
7.91855585E+17	5.43355225E+00	1.31888634E+54	6.99517029E-01
7.93202256E+17	5.43348291E+00	1.31885462E+54	6.99494096E-01
7.94548926E+17	5.43342871E+00	1.31882297E+54	6.99471211E-01
7.95895596E+17	5.43338184E+00	1.31879138E+54	6.99448372E-01
7.97242266E+17	5.43310645E+00	1.31875986E+54	6.99425581E-01
7.98588937E+17	5.43301367E+00	1.31872841E+54	6.99402838E-01
7.99935607E+17	5.43293701E+00	1.31869702E+54	6.99380142E-01
8.01282277E+17	5.43285986E+00	1.31866570E+54	6.99357493E-01
8.02628947E+17	5.43275537E+00	1.31863444E+54	6.99334892E-01
8.03975618E+17	5.43271094E+00	1.31860325E+54	6.99312339E-01
8.05322288E+17	5.43254395E+00	1.31857212E+54	6.99289833E-01
8.06668958E+17	5.43246338E+00	1.31854106E+54	6.99267375E-01
8.08015629E+17	5.43237305E+00	1.31851007E+54	6.99244964E-01
8.09362299E+17	5.43226465E+00	1.31847914E+54	6.99222602E-01
8.10708969E+17	5.43218652E+00	1.31844828E+54	6.99200287E-01
8.12055639E+17	5.43209619E+00	1.31841748E+54	6.99178019E-01
8.13402310E+17	5.43201367E+00	1.31838675E+54	6.99155800E-01
8.14748980E+17	5.43194336E+00	1.31835608E+54	6.99133629E-01
8.16095650E+17	5.43187207E+00	1.31832549E+54	6.99111505E-01
8.17442320E+17	5.43177930E+00	1.31829495E+54	6.99089429E-01
8.18788991E+17	5.43172998E+00	1.31826449E+54	6.99067401E-01
8.20135661E+17	5.43168994E+00	1.31823409E+54	6.99045421E-01
8.21482331E+17	5.43152588E+00	1.31820375E+54	6.99023489E-01
8.22829002E+17	5.43146826E+00	1.31817349E+54	6.99001605E-01
8.24175672E+17	5.43142725E+00	1.31814329E+54	6.98979769E-01
8.25522342E+17	5.43138184E+00	1.31811315E+54	6.98957980E-01
8.26869012E+17	5.43111523E+00	1.31808308E+54	6.98936240E-01
8.28215683E+17	5.43103271E+00	1.31805308E+54	6.98914548E-01
8.29562353E+17	5.43096680E+00	1.31802315E+54	6.98892904E-01
8.30909023E+17	5.43088770E+00	1.31799328E+54	6.98871307E-01
8.32255693E+17	5.43084473E+00	1.31796347E+54	6.98849759E-01
8.33602364E+17	5.43073975E+00	1.31793374E+54	6.98828259E-01
8.34949034E+17	5.43069238E+00	1.31790406E+54	6.98806806E-01
8.36295704E+17	5.43053125E+00	1.31787446E+54	6.98785402E-01
8.37642375E+17	5.43046582E+00	1.31784492E+54	6.98764045E-01
8.38989045E+17	5.43038525E+00	1.31781545E+54	6.98742737E-01
8.40335715E+17	5.43034570E+00	1.31778604E+54	6.98721476E-01
8.41682385E+17	5.43022168E+00	1.31775671E+54	6.98700264E-01
8.43029056E+17	5.43013916E+00	1.31772743E+54	6.98679099E-01
8.44375726E+17	5.43006689E+00	1.31769823E+54	6.98657983E-01
8.45722396E+17	5.43000000E+00	1.31766908E+54	6.98636914E-01
8.47069066E+17	5.42993945E+00	1.31764001E+54	6.98615893E-01
8.48415737E+17	5.42987402E+00	1.31761100E+54	6.98594920E-01
8.49762407E+17	5.42984570E+00	1.31758206E+54	6.98573995E-01
8.51109077E+17	5.42974072E+00	1.31755318E+54	6.98553118E-01
8.52455747E+17	5.42971094E+00	1.31752437E+54	6.98532289E-01
8.53802418E+17	5.42956201E+00	1.31749563E+54	6.98511508E-01
8.55149088E+17	5.42950537E+00	1.31746695E+54	6.98490774E-01
8.56495758E+17	5.42946338E+00	1.31743834E+54	6.98470088E-01
8.57842429E+17	5.42942725E+00	1.31740979E+54	6.98449450E-01
8.59189099E+17	5.42938232E+00	1.31738132E+54	6.98428860E-01
8.60535769E+17	5.42913037E+00	1.31735290E+54	6.98408317E-01
8.61882439E+17	5.42906104E+00	1.31732455E+54	6.98387822E-01
8.63229110E+17	5.42899756E+00	1.31729627E+54	6.98367375E-01
8.64575780E+17	5.42893799E+00	1.31726805E+54	6.98346975E-01
8.65922450E+17	5.42887402E+00	1.31723990E+54	6.98326623E-01
8.67269120E+17	5.42884570E+00	1.31721182E+54	6.98306319E-01
8.68615791E+17	5.42874072E+00	1.31718380E+54	6.98286062E-01
8.69962461E+17	5.42871338E+00	1.31715585E+54	6.98265852E-01
8.71309131E+17	5.42855713E+00	1.31712796E+54	6.98245690E-01
8.72655802E+17	5.42849463E+00	1.31710014E+54	6.98225576E-01
8.74002472E+17	5.42843555E+00	1.31707238E+54	6.98205509E-01
8.75349142E+17	5.42837061E+00	1.31704469E+54	6.98185489E-01
8.76695812E+17	5.42828174E+00	1.31701706E+54	6.98165516E-01
8.78042483E+17	5.42822314E+00	1.31698950E+54	6.98145591E-01
8.79389153E+17	5.42817236E+00	1.31696201E+54	6.98125713E-01
8.80735823E+17	5.42809326E+00	1.31693458E+54	6.98105883E-01
8.82082493E+17	5.42802930E+00	1.31690721E+54	6.98086099E-01
8.83429164E+17	5.42797998E+00	1.31687991E+54	6.98066363E-01
8.84775834E+17	5.42792920E+00	1.31685268E+54	6.98046674E-01
8.86122504E+17	5.42787012E+00	1.31682551E+54	6.98027031E-01
8.87469174E+17	5.42784473E+00	1.31679840E+54	6.98007436E-01
8.88815845E+17	5.42774854E+00	1.31677136E+54	6.97987888E-01
8.90162515E+17	5.42771533E+00	1.31674439E+54	6.97968387E-01
8.91509185E+17	5.42768994E+00	1.31671748E+54	6.97948932E-01
8.92855856E+17	5.42754395E+00	1.31669063E+54	6.97929524E-01
8.94202526E+17	5.42749658E+00	1.31666385E+54	6.97910164E-01
8.95549196E+17	5.42746289E+00	1.31663713E+54	6.97890849E-01
8.96895866E+17	5.42742773E+00	1.31661048E+54	6.97871582E-01
8.98242537E+17	5.42738623E+00	1.31658389E+54	6.97852361E-01
8.99589207E+17	5.42739600E+00	1.31655737E+54	6.97833187E-01
9.00935877E+17	5.42710645E+00	1.31653091E+54	6.97814059E-01
9.02282547E+17	5.42704541E+00	1.31650451E+54	6.97794977E-01
9.03629218E+17	5.42699170E+00	1.31647818E+54	6.97775943E-01
9.04975888E+17	5.42694043E+00	1.31645192E+54	6.97756954E-01
9.06322558E+17	5.42688525E+00	1.31642571E+54	6.97738012E-01
9.07669229E+17	5.42685498E+00	1.31639958E+54	6.97719116E-01
9.09015899E+17	5.42676514E+00	1.31637350E+54	6.97700266E-01
9.10362569E+17	5.42672998E+00	1.31634749E+54	6.97681462E-01
9.11709239E+17	5.42669336E+00	1.31632154E+54	6.97662704E-01
9.13055910E+17	5.42655957E+00	1.31629566E+54	6.97643993E-01
9.14402580E+17	5.42650488E+00	1.31626984E+54	6.97625327E-01
9.15749250E+17	5.42646338E+00	1.31624408E+54	6.97606708E-01
9.17095920E+17	5.42642187E+00	1.31621839E+54	6.97588134E-01
9.18442591E+17	5.42635840E+00	1.31619276E+54	6.97569606E-01
9.19789261E+17	5.42627588E+00	1.31616719E+54	6.97551123E-01
9.21135931E+17	5.42622998E+00	1.31614168E+54	6.97532686E-01
9.22482601E+17	5.42617969E+00	1.31611624E+54	6.97514295E-01
9.23829272E+17	5.42611670E+00	1.31609086E+54	6.97495950E-01
9.25175942E+17	5.42606299E+00	1.31606555E+54	6.97477650E-01
9.26522612E+17	5.42601465E+00	1.31604030E+54	6.97459395E-01
9.27869283E+17	5.42597217E+00	1.31601511E+54	6.97441186E-01
9.29215953E+17	5.42593262E+00	1.31598998E+54	6.97423022E-01
9.30562623E+17	5.42588037E+00	1.31596491E+54	6.97404903E-01
9.31909293E+17	5.42585498E+00	1.31593991E+54	6.97386829E-01
9.33255964E+17	5.42577686E+00	1.31591497E+54	6.97368801E-01
9.34602634E+17	5.42574219E+00	1.31589009E+54	6.97350817E-01
9.35949304E+17	5.42571533E+00	1.31586528E+54	6.97332879E-01
9.37295974E+17	5.42569092E+00	1.31584052E+54	6.97314985E-01
9.38642645E+17	5.42556055E+00	1.31581583E+54	6.97297136E-01
9.39989315E+17	5.42552148E+00	1.31579120E+54	6.97279332E-01
9.41335985E+17	5.42548584E+00	1.31576663E+54	6.97261573E-01
9.42682656E+17	5.42546094E+00	1.31574212E+54	6.97243858E-01
9.44029326E+17	5.42542920E+00	1.31571768E+54	6.97226188E-01
9.45375996E+17	5.42539160E+00	1.31569330E+54	6.97208562E-01
9.46722666E+17	5.42538135E+00	1.31566897E+54	6.97190981E-01
9.48069337E+17	5.42514111E+00	1.31564471E+54	6.97173444E-01
9.49416007E+17	5.42509668E+00	1.31562051E+54	6.97155951E-01
9.50762677E+17	5.42505225E+00	1.31559637E+54	6.97138503E-01
9.52109347E+17	5.42500488E+00	1.31557230E+54	6.97121098E-01
9.53456018E+17	5.42496729E+00	1.31554828E+54	6.97103738E-01
9.54802688E+17	5.42492969E+00	1.31552432E+54	6.97086422E-01
9.56149358E+17	5.42487939E+00	1.31550043E+54	6.97069150E-01
9.57496028E+17	5.42485645E+00	1.31547659E+54	6.97051921E-01
9.58842699E+17	5.42477930E+00	1.31545282E+54	6.97034736E-01
9.60189369E+17	5.42474512E+00	1.31542910E+54	6.97017595E-01
9.61536039E+17	5.42471680E+00	1.31540545E+54	6.97000498E-01
9.62882710E+17	5.42469238E+00	1.31538186E+54	6.96983444E-01
9.64229380E+17	5.42456299E+00	1.31535832E+54	6.96966434E-01
9.65576050E+17	5.42452148E+00	1.31533485E+54	6.96949467E-01
9.66922720E+17	5.42448340E+00	1.31531144E+54	6.96932543E-01
9.68269391E+17	5.42444189E+00	1.31528808E+54	6.96915663E-01
9.69616061E+17	5.42442334E+00	1.31526479E+54	6.96898826E-01
9.70962731E+17	5.42436523E+00	1.31524155E+54	6.96882032E-01
9.72309401E+17	5.42434473E+00	1.31521838E+54	6.96865281E-01
9.73656072E+17	5.42425293E+00	1.31519526E+54	6.96848573E-01
9.75002742E+17	5.42421729E+00	1.31517221E+54	6.96831908E-01
9.76349412E+17	5.42417969E+00	1.31514921E+54	6.96815286E-01
9.77696083E+17	5.42412646E+00	1.31512627E+54	6.96798706E-01
9.79042753E+17	5.42409131E+00	1.31510339E+54	6.96782169E-01
9.80389423E+17	5.42404785E+00	1.31508057E+54	6.96765675E-01
9.81736093E+17	5.42401074E+00	1.31505781E+54	6.96749223E-01
9.83082764E+17	5.42398145E+00	1.31503511E+54	6.96732813E-01
9.84429434E+17	5.42394336E+00	1.31501246E+54	6.96716446E-01
9.85776104E+17	5.42392236E+00	1.31498988E+54	6.96700122E-01
9.87122774E+17	5.42387402E+00	1.31496735E+54	6.96683839E-01
9.88469445E+17	5.42385596E+00	1.31494488E+54	6.96667598E-01
9.89816115E+17	5.42379248E+00	1.31492247E+54	6.96651400E-01
9.91162785E+17	5.42375732E+00	1.31490012E+54	6.96635244E-01
9.92509456E+17	5.42373389E+00	1.31487782E+54	6.96619129E-01
9.93856126E+17	5.42371436E+00	1.31485558E+54	6.96603056E-01
9.95202796E+17	5.42369336E+00	1.31483340E+54	6.96587025E-01
9.96549466E+17	5.42371045E+00	1.31481128E+54	6.96571036E-01
9.97896137E+17	5.42354785E+00	1.31478921E+54	6.96555088E-01
9.99242807E+17	5.42351660E+00	1.31476721E+54	6.96539181E-01
1.00058948E+18	5.42349170E+00	1.31474526E+54	6.96523317E-01
1.00193615E+18	5.42346777E+00	1.31472336E+54	6.96507493E-01
1.00328282E+18	5.42344189E+00	1.31470153E+54	6.96491711E-01
1.00462949E+18	5.42342822E+00	1.31467975E+54	6.96475969E-01
1.00597616E+18	5.42342285E+00	1.31465802E+54	6.96460269E-01
1.00732283E+18	5.42338477E+00	1.31463636E+54	6.96444610E-01
1.00866950E+18	5.42338477E+00	1.31461475E+54	6.96428992E-01
1.01001617E+18	5.42313770E+00	1.31459319E+54	6.96413415E-01
1.01136284E+18	5.42310693E+00	1.31457170E+54	6.96397878E-01
1.01270951E+18	5.42306689E+00	1.31455026E+54	6.96382382E-01
1.01405618E+18	5.42303271E+00	1.31452887E+54	6.96366927E-01
1.01540285E+18	5.42300195E+00	1.31450754E+54	6.96351512E-01
1.01674952E+18	5.42298145E+00	1.31448627E+54	6.96336138E-01
1.01809619E+18	5.42294238E+00	1.31446505E+54	6.96320804E-01
1.01944286E+18	5.42292334E+00	1.31444389E+54	6.96305510E-01
1.02078953E+18	5.42287842E+00	1.31442279E+54	6.96290257E-01
1.02213620E+18	5.42285889E+00	1.31440174E+54	6.96275044E-01
1.02348287E+18	5.42284473E+00	1.31438074E+54	6.96259870E-01
1.02482954E+18	5.42277197E+00	1.31435980E+54	6.96244737E-01
1.02617621E+18	5.42274707E+00	1.31433892E+54	6.96229644E-01
1.02752288E+18	5.42272998E+00	1.31431809E+54	6.96214590E-01
1.02886955E+18	5.42271094E+00	1.31429731E+54	6.96199576E-01
1.03021622E+18	5.42269043E+00	1.31427660E+54	6.96184602E-01
1.03156289E+18	5.42256982E+00	1.31425593E+54	6.96169667E-01
1.03290956E+18	5.42254297E+00	1.31423532E+54	6.96154772E-01
1.03425623E+18	5.42250977E+00	1.31421476E+54	6.96139916E-01
1.03560290E+18	5.42248340E+00	1.31419426E+54	6.96125100E-01
1.03694957E+18	5.42246094E+00	1.31417381E+54	6.96110322E-01
1.03829624E+18	5.42243213E+00	1.31415342E+54	6.96095584E-01
